"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.324494325E2,-2.407152206E-3,1.565003395E-2,-1.861190796E-2
9.324693218E2,6.232861429E-3,-6.640315056E-3,-2.151775360E-2
9.324892114E2,6.338037550E-3,6.870031357E-4,-3.191947937E-3
9.325091036E2,-6.379444152E-3,5.285859108E-3,9.202003479E-3
9.325289904E2,9.600514546E-3,8.005738258E-3,-3.190040588E-3
9.325488800E2,5.984116346E-3,-1.966357231E-3,-2.593612671E-2
9.325687694E2,-7.216699421E-3,-4.330158234E-3,-1.206874847E-2
9.325886590E2,4.179909825E-3,8.723139763E-3,-2.900981903E-2
9.326085386E2,6.587754935E-3,1.127362251E-3,-1.812171936E-2
9.326284380E2,-2.424068749E-3,2.632141113E-3,-1.659584045E-2
9.326483275E2,5.796913058E-3,1.631975174E-4,-2.070045471E-2
9.326682158E2,6.248101592E-3,3.572702408E-4,-1.608276367E-2
9.326881059E2,3.163736314E-3,-4.188060760E-3,-7.291793823E-3
9.327079895E2,-1.351410151E-2,-2.642750740E-3,3.915786743E-3
9.327278855E2,2.557914704E-3,6.476879120E-3,-3.762245178E-2
9.327477675E2,-3.177620471E-3,-5.503177643E-3,4.523277283E-3
9.327676500E2,-5.353678018E-3,-6.467223167E-3,1.060485840E-3
9.327875358E2,4.208926111E-3,-4.895329475E-3,-5.110740662E-3
9.328074425E2,-3.865011036E-3,-3.303647041E-3,-2.650260925E-3
9.328273318E2,4.112191498E-3,8.008360863E-3,-1.406478882E-2
9.328472212E2,1.847099513E-3,-2.169847488E-3,-3.497123718E-3
9.328671110E2,1.904916018E-3,-1.009702682E-2,-5.941390991E-3
9.328870025E2,3.518868238E-3,3.672838211E-4,-3.790092468E-2
9.329068912E2,1.326944865E-2,-5.667209625E-4,-1.133251190E-2
9.329267809E2,1.033455133E-3,2.061128616E-4,1.388549805E-3
9.329466703E2,3.928251565E-3,-1.884460449E-3,-3.216743469E-3
9.329665601E2,2.590183169E-3,5.615949631E-4,-1.875114441E-2
9.329864492E2,-2.347365022E-3,-8.746385574E-4,-5.841255188E-3
9.330063389E2,2.345491201E-3,1.046419144E-3,8.354187012E-4
9.330262285E2,6.849188358E-3,-4.474759102E-3,-7.732391357E-3
9.330461178E2,2.846136689E-3,-3.311395645E-3,-1.641654968E-2
9.330660083E2,2.304390073E-4,-1.583099365E-4,-1.561450958E-2
9.330858865E2,1.636348665E-3,-6.301522255E-3,-5.346298218E-3
9.331057864E2,-5.168676376E-3,-5.694031715E-3,-1.336860657E-2
9.331256758E2,-3.737516701E-3,3.093123436E-3,-1.061153412E-2
9.331455655E2,1.453135163E-2,3.552675247E-3,-1.194953918E-3
9.331654408E2,3.450326622E-4,2.326846123E-3,-3.017425537E-3
9.331853447E2,-6.894331425E-3,-5.759239197E-3,-1.628684998E-2
9.332052338E2,1.741597615E-2,-7.611036301E-3,-1.500415802E-2
9.332251235E2,1.117323525E-2,-8.867979050E-4,-5.597114563E-3
9.332450129E2,-6.628401577E-3,8.201599121E-5,-7.775306702E-3
9.332649026E2,-2.658631653E-3,2.662897110E-3,-1.249790192E-2
9.332847919E2,5.445960909E-3,-1.122367382E-2,1.277542114E-2
9.333046705E2,-6.478019059E-4,-6.458163261E-3,-8.876800537E-3
9.333245712E2,-2.900335938E-3,-1.881599426E-3,5.038261414E-3
9.333444397E2,-3.784671426E-4,-1.417779922E-2,8.116722107E-3
9.333643501E2,1.709286124E-3,-4.898071289E-3,4.749298096E-3
9.333842395E2,-1.151226461E-4,3.222227097E-4,4.766464233E-3
9.334041292E2,4.252508283E-3,-2.009868622E-3,-1.231861115E-2
9.334240216E2,9.461939335E-3,-1.287090778E-2,-2.596759796E-2
9.334439080E2,-1.794271171E-3,-6.260871887E-3,-9.054183960E-3
9.334637977E2,-5.030971020E-3,4.294276237E-3,-2.294635773E-2
9.334836872E2,3.809913993E-3,-2.434253693E-3,6.617546082E-3
9.335035769E2,3.885298967E-3,-6.706953049E-3,-2.956962585E-2
9.335234663E2,5.850642920E-3,-1.060009003E-2,-3.468894958E-2
9.335433559E2,2.747882158E-3,-3.802657127E-3,-1.406669617E-2
9.335632436E2,1.255385578E-3,-6.549000740E-3,-1.338195801E-2
9.335831351E2,1.568265259E-3,-1.203799248E-2,-1.036453247E-2
9.336030245E2,9.805301204E-3,-8.267879486E-3,-1.221370697E-2
9.336229136E2,5.720626563E-3,9.207010269E-3,-2.255916595E-2
9.336428034E2,1.437935978E-3,1.783728600E-3,-5.910396576E-2
9.336626782E2,-2.060201019E-3,-4.285097122E-3,-1.626396179E-2
9.336825811E2,4.897821695E-3,-3.242373466E-3,-2.917861938E-2
9.337024704E2,9.668279439E-3,4.628896713E-3,-3.477764130E-2
9.337223603E2,-1.855965704E-3,2.299189568E-3,-1.619052887E-2
9.337422496E2,-1.814767718E-3,-8.074641228E-3,8.327484131E-3
9.337621259E2,2.074770629E-3,-1.416766644E-2,3.429412842E-3
9.337820300E2,7.240567356E-3,-2.859115601E-3,-3.966140747E-2
9.338019195E2,2.773106098E-5,5.993723869E-3,8.843421936E-3
9.338218076E2,5.718246102E-4,1.165032387E-3,-1.770591736E-2
9.338416988E2,5.174752325E-3,-8.651018143E-4,-4.893875122E-2
9.338615881E2,3.806550056E-3,7.066369057E-3,-3.840637207E-2
9.338814776E2,1.137036830E-3,-5.905628204E-3,-4.796981812E-3
9.339013674E2,5.714930594E-4,-1.648545265E-3,-1.973628998E-2
9.339212567E2,9.167045355E-3,-4.588365555E-4,-7.918357849E-3
9.339411458E2,-8.165366948E-3,5.897283554E-4,-5.605697632E-3
9.339610344E2,4.624567926E-3,3.123641014E-3,-8.296966553E-3
9.339809251E2,5.650002509E-3,5.289077759E-3,-1.174163818E-2
9.340007990E2,-3.142435104E-3,3.692030907E-3,-1.496696472E-2
9.340207041E2,-7.073380053E-3,-1.388430595E-3,-8.376121521E-3
9.340405935E2,1.467618346E-2,-2.843976021E-3,-3.653812408E-2
9.340604830E2,-1.805171371E-3,6.488084793E-3,-1.893711090E-2
9.340803725E2,-1.421392709E-2,2.132177353E-3,-1.702213287E-2
9.341002620E2,2.839799970E-3,-2.008843422E-2,1.055526733E-2
9.341201514E2,-1.314647496E-3,-4.217028618E-3,-1.628303528E-2
9.341400402E2,-1.199580729E-4,2.321124077E-3,-1.703739166E-2
9.341599307E2,1.079104096E-2,-1.948237419E-3,1.492023468E-2
9.341798202E2,-1.177714765E-2,2.041101456E-3,-2.803802490E-2
9.341997097E2,6.466854364E-3,-4.224538803E-3,-1.473617554E-2
9.342195991E2,1.215175539E-2,1.233458519E-3,-1.782321930E-2
9.342394888E2,6.760060787E-4,1.319229603E-2,-1.775455475E-2
9.342593630E2,-6.149731576E-3,-2.905488014E-3,-1.077461243E-2
9.342792676E2,-1.498766243E-3,2.880930901E-3,3.887176514E-3
9.342991573E2,1.239019632E-2,1.114571095E-2,-3.179264069E-2
9.343190455E2,-2.861212939E-3,3.198981285E-3,6.074905396E-3
9.343389363E2,2.286277711E-3,-2.252697945E-3,-4.175186157E-3
9.343588257E2,6.359711289E-3,-6.833076477E-4,-1.064300537E-2
9.343787153E2,1.886375248E-4,1.201510429E-3,-8.465766907E-3
9.343985894E2,1.190956682E-3,1.221895218E-3,-1.183128357E-2
9.344184944E2,-5.750730634E-5,-1.481175423E-3,-4.579544067E-3
9.344383838E2,-4.478376359E-3,-3.870964050E-3,-2.862071991E-2
9.344582732E2,-2.255633473E-3,-7.212042809E-3,-4.974365234E-3
9.344781628E2,2.005562186E-3,-8.064389229E-3,2.474784851E-2
9.344980512E2,4.651557654E-3,1.963973045E-3,2.062320709E-2
9.345179419E2,5.480032414E-3,7.493734360E-3,-1.282882690E-2
9.345378313E2,5.470477045E-4,-2.867102623E-3,-1.736736298E-2
9.345577054E2,5.632173270E-3,-1.115322113E-3,-9.035110474E-3
9.345775959E2,-6.229944527E-3,-5.177259445E-3,-2.513027191E-2
9.345974847E2,1.333992928E-3,-8.013963699E-3,-1.301765442E-2
9.346173739E2,4.318792373E-3,5.188822746E-3,1.186752319E-2
9.346372779E2,4.928585142E-3,-2.060294151E-3,1.957893372E-3
9.346571673E2,5.360938609E-3,2.459406853E-3,-2.186679840E-2
9.346770566E2,2.595975995E-3,6.110668182E-4,-2.779674530E-2
9.346969476E2,-7.901750505E-3,-3.026008606E-3,-3.044509888E-2
9.347168356E2,-1.046692580E-2,-6.330490112E-3,-1.955127716E-2
9.347367267E2,1.318731532E-2,2.471208572E-4,-1.314544678E-2
9.347566162E2,-5.929324776E-3,7.994413376E-3,-2.459335327E-2
9.347765056E2,-9.482141584E-3,-1.891613007E-3,-2.658367157E-2
9.347963952E2,1.002868637E-2,-5.456089973E-3,-1.559829712E-2
9.348162848E2,6.783306599E-3,6.964802742E-3,-1.914978027E-2
9.348361742E2,-8.530091494E-3,7.327795029E-3,-1.634788513E-2
9.348560626E2,2.416152507E-3,-4.486799240E-3,-1.439762115E-2
9.348759535E2,3.789663315E-3,-7.197976112E-3,-2.965259552E-2
9.348958428E2,-9.327251464E-3,-3.341555595E-3,-2.112483978E-2
9.349157323E2,1.175723970E-3,-1.953244209E-3,2.001762390E-3
9.349356218E2,1.072666422E-2,-5.605220795E-3,-1.785564423E-2
9.349555111E2,-6.963267922E-3,-6.894588470E-3,-1.450920105E-2
9.349754010E2,2.938948572E-3,1.978039742E-3,3.122329712E-3
9.349952902E2,-2.338327467E-4,3.295063972E-3,-6.482124329E-3
9.350151797E2,6.974443793E-3,2.858400345E-3,-1.886367798E-3
9.350350678E2,1.141026802E-2,-5.055069923E-3,-1.718044281E-2
9.350549589E2,7.371410728E-3,-4.304170609E-3,-4.859066010E-2
9.350748484E2,2.152424306E-3,-9.687304497E-3,-3.644466400E-2
9.350947378E2,-1.186739653E-3,-5.416750908E-3,2.337360382E-2
9.351146274E2,2.006676048E-2,-4.942893982E-3,-1.101875305E-2
9.351345168E2,6.025310606E-3,8.388638496E-3,-3.894329071E-2
9.351544062E2,7.036216557E-4,-1.213836670E-2,1.594066620E-2
9.351742958E2,-1.403428614E-4,-3.007888794E-3,1.445770264E-3
9.351941651E2,6.419055164E-3,-6.425499916E-3,-4.790306091E-3
9.352140752E2,5.112960935E-5,6.203651428E-3,-2.973461151E-2
9.352339646E2,1.990348101E-3,-2.996921539E-4,-1.293659210E-2
9.352538541E2,-5.054067820E-3,-4.139423370E-3,1.382160187E-2
9.352737434E2,-4.861414433E-3,-8.774757385E-3,-1.328468323E-2
9.352936318E2,-8.132159710E-4,5.178093910E-3,-1.088619232E-2
9.353135225E2,-4.535764456E-4,-2.098321915E-3,-1.369762421E-2
9.353334121E2,-7.890947163E-3,-7.319569588E-3,-2.203845978E-2
9.353533015E2,2.795722336E-3,-5.821943283E-3,2.729415894E-3
9.353731910E2,-1.202527434E-3,9.093165398E-3,-9.642601013E-3
9.353930800E2,-3.692138940E-3,4.006505013E-3,-2.006912231E-2
9.354129702E2,-1.798991114E-3,1.226425171E-3,-5.112648010E-3
9.354328595E2,6.438791752E-5,-9.780764580E-3,-1.218414307E-2
9.354527440E2,6.497725844E-3,-5.439519882E-4,-1.934432983E-2
9.354726386E2,3.724668175E-3,-3.885388374E-3,-8.846282959E-3
9.354925269E2,6.325345486E-3,4.352927208E-3,-1.357555389E-2
9.355124164E2,1.203607768E-3,-3.605723381E-3,-3.066253662E-2
9.355323057E2,-1.979369670E-3,-1.550197601E-3,1.313209534E-2
9.355521952E2,1.056145504E-2,-7.212877274E-3,9.460449219E-4
9.355720850E2,-5.290944129E-3,6.431579590E-3,-1.808929443E-2
9.355919756E2,-2.699352801E-3,-7.092714310E-3,-1.905727386E-2
9.356118639E2,-3.355521709E-3,1.990556717E-3,-2.665328979E-2
9.356317545E2,2.130966634E-3,-4.556894302E-3,-6.873130798E-3
9.356516445E2,4.153899848E-3,1.327157021E-3,-1.712322235E-2
9.356715336E2,5.740765482E-3,-2.307891846E-4,-8.445739746E-3
9.356914234E2,-6.456859410E-4,-3.660559654E-3,-5.116844177E-2
9.357113128E2,3.276012838E-3,5.275011063E-4,-5.722045898E-3
9.357312024E2,-5.564615130E-4,-5.362272263E-3,-1.478195190E-2
9.357510930E2,-9.353041649E-3,-3.352522850E-3,-5.572319031E-3
9.357709743E2,6.635412574E-4,-2.061843872E-3,-1.290893555E-2
9.357908711E2,4.064615816E-3,3.700494766E-3,-1.453208923E-2
9.358107607E2,-7.318787277E-3,3.174066544E-3,-2.234458923E-2
9.358306499E2,4.565857351E-3,-5.278587341E-3,9.658813477E-3
9.358505395E2,3.183729947E-3,-4.444241524E-3,-2.233219147E-2
9.358704276E2,4.432655871E-3,3.778934479E-3,-3.134632111E-2
9.358903185E2,4.704993218E-3,1.478672028E-3,2.675056458E-3
9.359102079E2,-4.094846547E-3,-5.245208740E-3,-2.147483826E-2
9.359300966E2,-2.603512257E-3,-1.383566856E-2,-1.926803589E-2
9.359499868E2,5.971215665E-3,9.340643883E-3,-7.755279541E-3
9.359698764E2,-1.826867461E-3,1.216650009E-3,-1.115703583E-2
9.359897659E2,-2.656336874E-3,-4.899263382E-3,-2.703189850E-2
9.360096555E2,-2.837013453E-3,-1.629352570E-3,-1.250934601E-2
9.360295451E2,1.333151013E-3,-3.934741020E-3,-2.123546600E-2
9.360494362E2,9.792266414E-3,-3.483533859E-3,-2.488136292E-3
9.360693241E2,9.093962610E-3,-3.516077995E-3,-1.807403564E-2
9.360892054E2,3.328502178E-3,1.851320267E-4,-9.480476379E-3
9.361091035E2,4.474349320E-3,2.838969231E-3,-5.451202393E-3
9.361289925E2,7.598619908E-3,-2.904295921E-3,-3.202438354E-3
9.361488713E2,-2.942942083E-4,-1.120853424E-2,-7.221221924E-3
9.361687716E2,-1.256447285E-3,-8.894205093E-4,-2.153110504E-2
9.361886598E2,9.733747691E-3,3.981471062E-3,-5.094528198E-3
9.362085505E2,-2.490058541E-4,1.586675644E-4,-1.373481750E-2
9.362284401E2,1.147788018E-3,-6.998658180E-3,-2.550411224E-2
9.362483296E2,-2.495724708E-3,7.735490799E-4,-5.951881409E-3
9.362682191E2,3.772560507E-3,-7.371068001E-3,1.088047028E-2
9.362881087E2,4.641830921E-3,5.214095116E-3,-2.681827545E-2
9.363079827E2,1.167935878E-2,-6.059408188E-3,-8.854866028E-3
9.363278878E2,2.630591393E-3,-3.305315971E-3,-2.515602112E-2
9.363477772E2,-5.900822580E-4,3.969669342E-4,-4.733085632E-3
9.363676523E2,1.235771552E-2,-6.639242172E-3,7.218360901E-3
9.363875354E2,-2.091500908E-3,-2.670288086E-4,-1.695632935E-2
9.364074436E2,8.699297905E-5,-2.411842346E-3,-2.632427216E-2
9.364273340E2,3.770019859E-3,-4.464149475E-3,-2.244949341E-2
9.364472236E2,4.534237087E-3,-1.061439514E-3,-1.026535034E-2
9.364671131E2,-1.113194972E-3,-8.082389832E-3,-1.384830475E-2
9.364870048E2,-4.025232047E-3,8.054375648E-3,-3.847122192E-3
9.365068933E2,-1.154888421E-3,5.762577057E-4,-4.286670685E-2
9.365267734E2,7.226523012E-3,-1.394391060E-3,-3.607749939E-2
9.365466724E2,-1.693289727E-3,8.130073547E-4,1.504802704E-2
9.365665621E2,-6.044384092E-3,-1.062178612E-2,-1.270771027E-2
9.365864513E2,3.066919744E-3,9.254813194E-3,-7.161140442E-3
9.366063411E2,5.618032068E-3,-5.588293076E-3,-1.032257080E-2
9.366262304E2,-1.569204032E-3,-4.121422768E-3,1.888179779E-2
9.366461199E2,1.194506884E-3,-4.315614700E-3,-2.439498901E-3
9.366660107E2,5.642589182E-3,-2.815961838E-3,-4.922866821E-3
9.366858989E2,-9.097654372E-3,-6.116747856E-3,-5.194664001E-3
9.367057888E2,-1.394152641E-3,-1.446652412E-2,-1.675033569E-2
9.367256779E2,7.791269571E-3,5.844831467E-4,-7.057189941E-4
9.367455676E2,-4.703938961E-3,6.525635719E-3,-3.528594971E-3
9.367654557E2,-4.110895097E-3,5.242824554E-4,4.810333252E-3
9.367853464E2,1.821164042E-3,-1.660001278E-2,-2.113628387E-2
9.368052358E2,-2.912990749E-3,1.931428909E-3,-2.768325806E-2
9.368251169E2,-3.558650613E-3,1.043057442E-2,-1.917839050E-3
9.368450180E2,5.779415369E-3,-7.959604263E-4,-7.349014282E-3
9.368649045E2,-9.777992964E-4,-1.399993896E-2,-1.798725128E-2
9.368847941E2,-7.060363889E-3,3.285646439E-3,-2.795982361E-2
9.369046838E2,4.325218499E-3,4.505753517E-3,-2.859115601E-3
9.369245733E2,8.105393499E-3,1.452326775E-3,6.074905396E-4
9.369444628E2,-6.660286337E-3,-2.039909363E-3,-1.762580872E-2
9.369643520E2,-8.529681712E-3,-2.081871033E-3,-2.629280090E-2
9.369842419E2,1.614007540E-2,5.599260330E-4,-1.954841614E-2
9.370041314E2,-5.922351032E-3,8.061408997E-3,7.149696350E-3
9.370240220E2,-6.389241666E-3,-7.661461830E-3,-3.983116150E-2
9.370439105E2,1.429374143E-2,-7.501482964E-3,-1.457595825E-2
9.370638000E2,4.014853388E-3,-2.865970135E-2,-1.523628235E-1
9.370836850E2,2.264920622E-3,6.998300552E-3,2.572355270E-1
9.371035633E2,1.096753590E-2,-8.619666100E-3,-1.738834381E-2
9.371234684E2,-6.651252508E-3,-1.457333565E-3,-2.031898499E-2
9.371433580E2,1.243650913E-4,-7.670879364E-3,4.317855835E-2
9.371632473E2,3.488790244E-3,1.250147820E-3,-3.822135925E-2
9.371831369E2,4.101235420E-3,-1.469373703E-3,-5.245208740E-5
9.372030253E2,-1.749224961E-3,6.059765816E-3,-6.167411804E-3
9.372229158E2,-7.396869361E-3,-1.099121571E-2,-5.740642548E-2
9.372428057E2,4.864051938E-3,-1.652812958E-2,-1.692199707E-2
9.372627045E2,-2.127252519E-3,-2.467513084E-3,8.512496948E-3
9.372825831E2,1.393195242E-3,5.814552307E-3,-1.747226715E-2
9.373024642E2,2.822715789E-3,3.402948380E-3,4.912376404E-3
9.373223622E2,-1.323457807E-3,-4.417896271E-4,-8.497238159E-3
9.373422517E2,-6.039150059E-3,-2.830266953E-3,-1.049232483E-2
9.373621411E2,1.216468029E-2,8.165836334E-4,1.480484009E-2
9.373820325E2,-3.781668842E-3,-3.094315529E-3,-1.443862915E-3
9.374019217E2,-1.097290218E-2,-8.014202118E-3,-1.678371429E-2
9.374218113E2,1.196343452E-3,-4.218935966E-3,-3.129863739E-2
9.374417008E2,2.671461552E-3,2.212285995E-3,-1.478385925E-2
9.374615900E2,-4.346609116E-3,5.443096161E-4,-6.586074829E-3
9.374814797E2,2.882078290E-3,-8.150577545E-3,-1.333427429E-2
9.375013692E2,5.617219955E-3,-1.049315929E-2,-2.642059326E-2
9.375212587E2,6.077297032E-3,-5.152583122E-3,-2.206039429E-2
9.375411480E2,7.592849433E-3,2.834081650E-3,-2.244853973E-2
9.375610362E2,-6.075851619E-3,7.879734039E-4,-1.981163025E-2
9.375809270E2,-9.271495044E-3,3.539681435E-3,3.280639648E-4
9.376008169E2,1.207351685E-2,-6.302237511E-3,-9.067535400E-3
9.376207063E2,1.567919925E-2,-4.592776299E-3,-2.367591858E-2
9.376405956E2,-7.561005652E-3,-3.522992134E-3,-2.655982971E-3
9.376604840E2,4.575263709E-3,-1.625180244E-3,1.371383667E-3
9.376803746E2,7.222183049E-4,-3.451704979E-3,-1.078224182E-2
9.377002641E2,-2.729095519E-3,3.954887390E-3,-2.730751038E-2
9.377201536E2,9.812375531E-3,-3.393900394E-2,2.659053802E-1
9.377400440E2,8.674498647E-3,-7.280826569E-3,-1.167087555E-1
9.377599332E2,-2.033290267E-2,2.221703529E-3,4.228496552E-2
9.377798146E2,9.373351932E-3,3.162622452E-3,-4.508018494E-2
9.377997117E2,1.181875169E-2,8.909702301E-4,1.843643188E-2
9.378195860E2,-1.384799182E-2,5.255937576E-4,-1.264095306E-2
9.378394753E2,-7.947877049E-3,-5.717039108E-3,-5.865097046E-3
9.378593804E2,2.237643860E-2,1.059174538E-3,-5.321979523E-2
9.378792488E2,-2.963989973E-4,3.743171692E-5,-3.312492371E-2
9.378991594E2,-1.346429065E-2,4.974246025E-3,-2.422237396E-2
9.379190474E2,9.801410139E-3,1.010882854E-2,-2.497673035E-2
9.379389383E2,4.778504372E-4,-3.452181816E-3,-1.876640320E-2
9.379588280E2,-6.454393268E-3,-6.581783295E-3,-2.099800110E-2
9.379787174E2,1.097358204E-2,-6.344914436E-3,-1.483058929E-2
9.379986068E2,9.376119822E-3,2.303123474E-3,-1.421165466E-2
9.380184963E2,-1.306079328E-2,6.658434868E-3,-1.395702362E-2
9.380383860E2,-2.595372498E-3,-6.337761879E-3,-8.034706116E-3
9.380582755E2,5.601193756E-3,-1.262307167E-3,-1.327037811E-2
9.380781649E2,-5.498412997E-3,-1.385211945E-3,-1.152610779E-2
9.380980538E2,-5.935806781E-3,1.442790031E-3,-1.496791840E-2
9.381179439E2,-7.032416761E-4,-1.734590530E-2,1.484298706E-2
9.381378335E2,-5.453757942E-3,-1.670718193E-3,-1.848793030E-2
9.381577082E2,2.724342048E-3,1.387953758E-3,4.005432129E-5
9.381775971E2,9.461188689E-3,-2.726316452E-3,-2.042865753E-2
9.381974868E2,-1.144979149E-3,-6.841540337E-3,-8.887290955E-3
9.382173901E2,-8.090656251E-3,-7.775783539E-3,-5.283355713E-4
9.382372797E2,7.457211614E-3,-4.468321800E-3,-6.076812744E-3
9.382571552E2,-7.453076541E-4,6.749868393E-3,-1.113986969E-2
9.382770603E2,-5.227513611E-4,-3.622293472E-3,-1.041984558E-2
9.382969498E2,8.910711855E-3,-1.873135567E-3,-1.602649689E-2
9.383168390E2,-6.310828030E-4,-4.297852516E-3,-1.317787170E-2
9.383367289E2,-3.881845623E-3,1.058578491E-3,-2.183532715E-2
9.383566025E2,3.610797226E-3,-5.731105804E-3,5.028724670E-3
9.383765077E2,7.026303560E-3,3.570318222E-3,-6.471633911E-3
9.383963973E2,-8.366219699E-3,-3.165841103E-3,1.331901550E-2
9.384162869E2,2.929084003E-4,1.611113548E-3,-6.263732910E-2
9.384361763E2,2.288182639E-2,-5.410635471E-2,5.506467819E-1
9.384560623E2,4.083622247E-3,3.923058510E-3,-2.341270447E-2
9.384759553E2,-9.348589927E-3,1.255476475E-2,-1.274204254E-1
9.384958450E2,1.749973744E-3,1.992940903E-3,-4.788017273E-2
9.385157345E2,-3.670901060E-3,-1.418435574E-2,-2.484226227E-2
9.385356239E2,6.005667150E-3,-2.025008202E-3,-6.162643433E-2
9.385555121E2,8.168574423E-3,2.099990845E-3,-8.928775787E-2
9.385754031E2,4.339143634E-3,-1.483201981E-3,-2.384757996E-2
9.385952927E2,-5.644362420E-3,-7.268786430E-3,-4.113292694E-2
9.386151820E2,3.834184259E-3,-8.355498314E-3,-1.722621918E-2
9.386350701E2,-2.713240683E-3,-7.520437241E-3,-1.975345612E-2
9.386549608E2,2.165563405E-3,-2.789616585E-3,-2.056121826E-3
9.386748506E2,-8.461751044E-3,2.180337906E-4,-5.628204346E-2
9.386947398E2,-1.386841014E-2,-8.473515511E-3,6.529808044E-3
9.387146292E2,-2.168383449E-3,-4.976868629E-3,-4.879951477E-3
9.387345188E2,3.598764539E-3,-5.646109581E-3,-1.804256439E-2
9.387544087E2,2.782184631E-3,-1.364350319E-3,-1.647663116E-2
9.387742983E2,-3.050066531E-3,-3.164649010E-3,-5.731582642E-4
9.387941719E2,2.793956548E-3,-1.356494427E-2,-2.739238739E-2
9.388140758E2,5.241058767E-3,-3.042817116E-3,-2.083683014E-2
9.388339664E2,-3.960605711E-3,2.481937408E-4,-3.507328033E-2
9.388538561E2,-1.853827387E-3,3.055572510E-3,-1.033878326E-2
9.388737456E2,-1.848421991E-3,-1.235353947E-2,-7.290840149E-3
9.388936349E2,-7.878806442E-3,-2.445220947E-3,-2.657508850E-2
9.389135245E2,5.518417805E-3,2.015948296E-3,-2.108001709E-2
9.389333986E2,5.871616304E-4,9.041070938E-3,-2.764129639E-2
9.389533038E2,-2.477750182E-3,-7.032752037E-3,-2.498626709E-2
9.389731933E2,1.170678250E-2,-8.386492729E-3,-1.062488556E-2
9.389930830E2,-1.077476889E-2,1.202118397E-2,-1.613235474E-2
9.390129723E2,1.893039793E-3,-3.526687622E-3,-2.903938293E-3
9.390328616E2,1.439668424E-2,-4.690051079E-3,-1.302623749E-2
9.390527514E2,-1.219502091E-2,-5.540370941E-3,-5.272865295E-3
9.390726394E2,-7.671151310E-3,1.925826073E-3,-2.470970154E-3
9.390925292E2,1.153304800E-2,-3.725528717E-3,-1.018524170E-3
9.391124185E2,-1.626523584E-2,4.441738129E-3,-3.214836121E-3
9.391323080E2,-1.335697249E-2,-2.789497375E-4,-1.006889343E-2
9.391521975E2,1.851939410E-2,1.375436783E-3,-1.306438446E-2
9.391720880E2,-7.170885801E-4,-3.007769585E-3,-9.302139282E-3
9.391919778E2,-1.866752282E-2,-7.109999657E-3,-8.278846741E-3
9.392118672E2,1.480980590E-2,-7.421016693E-3,-1.820564270E-3
9.392317569E2,2.034816891E-3,-1.458764076E-3,-6.179809570E-3
9.392516464E2,-1.930095628E-2,1.346588135E-3,-1.304149628E-2
9.392715358E2,1.580078155E-3,-4.822134972E-3,-4.230499268E-3
9.392914253E2,5.366951227E-4,1.450777054E-3,-1.022243500E-2
9.393113147E2,-8.187241852E-3,5.918622017E-3,-1.643943787E-2
9.393312044E2,8.157134056E-3,-9.758949280E-3,-5.064010620E-3
9.393510945E2,6.975974888E-3,-2.997398376E-3,-7.268905640E-3
9.393709832E2,-5.412481725E-3,-1.575827599E-3,-2.304458618E-2
9.393908729E2,-9.394709021E-3,-9.565711021E-3,-2.262115479E-2
9.394107518E2,5.015097558E-4,3.426074982E-4,-9.796142578E-3
9.394306518E2,2.187557518E-3,-4.409074783E-3,-1.381015778E-2
9.394505416E2,-2.569291741E-3,-1.047849655E-4,5.315780640E-3
9.394704311E2,7.484737784E-3,6.244540215E-3,-1.154708862E-2
9.394903203E2,3.491349518E-3,-6.003737450E-3,-3.605079651E-2
9.395102099E2,-6.479285657E-3,-4.396319389E-3,-6.526947021E-3
9.395300994E2,2.871766686E-3,6.206870079E-3,-2.076625824E-2
9.395499888E2,8.855832741E-3,-9.790778160E-3,-1.275730133E-2
9.395698630E2,-7.724028081E-3,-8.085370064E-3,-6.953239441E-3
9.395897731E2,-1.362886280E-3,4.624843597E-3,-1.729011536E-2
9.396096574E2,-8.217506111E-4,5.297899246E-3,-2.654075623E-3
9.396295469E2,-1.044891775E-2,4.067540169E-3,-1.990604401E-2
