"Time (s)","Pressure (hPa)"
3.427567645E2,1.005889160E3
3.427818661E2,1.005764038E3
3.428069704E2,1.005629761E3
3.428320500E2,1.005583984E3
3.428571721E2,1.005596191E3
3.428822729E2,1.005605347E3
3.429073628E2,1.005635864E3
3.429324653E2,1.005678589E3
3.429575891E2,1.005684692E3
3.429826860E2,1.005657349E3
3.430077905E2,1.005629883E3
3.430328931E2,1.005623779E3
3.430579958E2,1.005639038E3
3.430830967E2,1.005657349E3
3.431081901E2,1.005632935E3
3.431332894E2,1.005587158E3
3.431583883E2,1.005568848E3
3.431834930E2,1.005581055E3
3.432085931E2,1.005614624E3
3.432337116E2,1.005669556E3
3.432588128E2,1.005697021E3
3.432839146E2,1.005669556E3
3.433090168E2,1.005645142E3
3.433341194E2,1.005654297E3
3.433592213E2,1.005681763E3
3.433843109E2,1.005712280E3
3.434094112E2,1.005730591E3
3.434345147E2,1.005718384E3
3.434596163E2,1.005690918E3
3.434847343E2,1.005675659E3
3.435098403E2,1.005666504E3
3.435349467E2,1.005648193E3
3.435600430E2,1.005632935E3
3.435851487E2,1.005639038E3
3.436102497E2,1.005642090E3
3.436353583E2,1.005651245E3
3.436604469E2,1.005687866E3
3.436855375E2,1.005709229E3
3.437106396E2,1.005687866E3
3.437357576E2,1.005660400E3
3.437608600E2,1.005675659E3
3.437859634E2,1.005697021E3
3.438110661E2,1.005684814E3
3.438361704E2,1.005678711E3
3.438612730E2,1.005703125E3
3.438863773E2,1.005712280E3
3.439114694E2,1.005687866E3
3.439365656E2,1.005651001E3
3.439616677E2,1.005635742E3
3.439867701E2,1.005654053E3
3.440118876E2,1.005672363E3
3.440369894E2,1.005672363E3
3.440620906E2,1.005687622E3
3.440871907E2,1.005721191E3
3.441122916E2,1.005715088E3
3.441373942E2,1.005672363E3
3.441624881E2,1.005678467E3
3.441875884E2,1.005730347E3
3.442126900E2,1.005742554E3
3.442377915E2,1.005715088E3
3.442629099E2,1.005696777E3
3.442880155E2,1.005702881E3
3.443131206E2,1.005702881E3
3.443382057E2,1.005675415E3
3.443633080E2,1.005666260E3
3.443884265E2,1.005687622E3
3.444135308E2,1.005711914E3
3.444386213E2,1.005705811E3
3.444637197E2,1.005687500E3
3.444888240E2,1.005687500E3
3.445139444E2,1.005693604E3
3.445390477E2,1.005690552E3
3.445641534E2,1.005699707E3
3.445892574E2,1.005711914E3
3.446143449E2,1.005714966E3
3.446394627E2,1.005718018E3
3.446645655E2,1.005699707E3
3.446896520E2,1.005666138E3
3.447147568E2,1.005650879E3
3.447398599E2,1.005687500E3
3.447649797E2,1.005736328E3
3.447900860E2,1.005718018E3
3.448151823E2,1.005675293E3
3.448402918E2,1.005693604E3
3.448653967E2,1.005742432E3
3.448905006E2,1.005739624E3
3.449156048E2,1.005699951E3
3.449407175E2,1.005678589E3
3.449657975E2,1.005684692E3
3.449909036E2,1.005690796E3
3.450160086E2,1.005703003E3
3.450411119E2,1.005709106E3
3.450662152E2,1.005690796E3
3.450913191E2,1.005675537E3
3.451164233E2,1.005681641E3
3.451415271E2,1.005690796E3
3.451666305E2,1.005681641E3
3.451917368E2,1.005687744E3
3.452168433E2,1.005696899E3
3.452419468E2,1.005684692E3
3.452670675E2,1.005672485E3
3.452921706E2,1.005687744E3
3.453172752E2,1.005696899E3
3.453423824E2,1.005678589E3
3.453674866E2,1.005660278E3
3.453925925E2,1.005675537E3
3.454176869E2,1.005712158E3
3.454427924E2,1.005724365E3
3.454678984E2,1.005712158E3
3.454930053E2,1.005684692E3
3.455181099E2,1.005678589E3
3.455432141E2,1.005681641E3
3.455683199E2,1.005681641E3
3.455934404E2,1.005696899E3
3.456185303E2,1.005703003E3
3.456436415E2,1.005693848E3
3.456687549E2,1.005678589E3
3.456938543E2,1.005666382E3
3.457189416E2,1.005660278E3
3.457440565E2,1.005654175E3
3.457691609E2,1.005669434E3
3.457942834E2,1.005690796E3
3.458193888E2,1.005715210E3
3.458444937E2,1.005739380E3
3.458695967E2,1.005733276E3
3.458947005E2,1.005702759E3
3.459198052E2,1.005705811E3
3.459449096E2,1.005742432E3
3.459699993E2,1.005745483E3
3.459951044E2,1.005702759E3
3.460202107E2,1.005678345E3
3.460453273E2,1.005690552E3
3.460704344E2,1.005696655E3
3.460955316E2,1.005693604E3
3.461206394E2,1.005699707E3
3.461457279E2,1.005705811E3
3.461708457E2,1.005708862E3
3.461959473E2,1.005705811E3
3.462210347E2,1.005702759E3
3.462461403E2,1.005693604E3
3.462712406E2,1.005705811E3
3.462963577E2,1.005730225E3
3.463214595E2,1.005708862E3
3.463465628E2,1.005660034E3
3.463716664E2,1.005669189E3
3.463967694E2,1.005724121E3
3.464218709E2,1.005745483E3
3.464469749E2,1.005718018E3
3.464720866E2,1.005684448E3
3.464971687E2,1.005687500E3
3.465222728E2,1.005687500E3
3.465473776E2,1.005684448E3
3.465724796E2,1.005684448E3
3.465976004E2,1.005708862E3
3.466227022E2,1.005718018E3
3.466478080E2,1.005678345E3
3.466729113E2,1.005656982E3
3.466980153E2,1.005699707E3
3.467231246E2,1.005718018E3
3.467482159E2,1.005687500E3
3.467733105E2,1.005693604E3
3.467984143E2,1.005714844E3
3.468235341E2,1.005705688E3
3.468486358E2,1.005693481E3
3.468737408E2,1.005705688E3
3.468988437E2,1.005702637E3
3.469239351E2,1.005684326E3
3.469490501E2,1.005705688E3
3.469741544E2,1.005720947E3
3.469992425E2,1.005705688E3
3.470243532E2,1.005711792E3
3.470494497E2,1.005739258E3
3.470745534E2,1.005736206E3
3.470996715E2,1.005708740E3
3.471247756E2,1.005699585E3
3.471498796E2,1.005696533E3
3.471749824E2,1.005705688E3
3.472000871E2,1.005723999E3
3.472251890E2,1.005733154E3
3.472502768E2,1.005708740E3
3.472753811E2,1.005674927E3
3.473004839E2,1.005671875E3
3.473256024E2,1.005677979E3
3.473507076E2,1.005668823E3
3.473758124E2,1.005677979E3
3.474009167E2,1.005708496E3
3.474260183E2,1.005735962E3
3.474511219E2,1.005739014E3
3.474762263E2,1.005702393E3
3.475013331E2,1.005659668E3
3.475264177E2,1.005674927E3
3.475515215E2,1.005714600E3
3.475766247E2,1.005714600E3
3.476017418E2,1.005687134E3
3.476268285E2,1.005693237E3
3.476519466E2,1.005729858E3
3.476770479E2,1.005732910E3
3.477021505E2,1.005708496E3
3.477272552E2,1.005684082E3
3.477523499E2,1.005689880E3
3.477774499E2,1.005708191E3
3.478025545E2,1.005702087E3
3.478276576E2,1.005686829E3
3.478527764E2,1.005680725E3
3.478778805E2,1.005692932E3
3.479029819E2,1.005686829E3
3.479280689E2,1.005686829E3
3.479531847E2,1.005695984E3
3.479782708E2,1.005692932E3
3.480033864E2,1.005662415E3
3.480284723E2,1.005656311E3
3.480535730E2,1.005671570E3
3.480786759E2,1.005680725E3
3.481037786E2,1.005689880E3
3.481288803E2,1.005692932E3
3.481539983E2,1.005680725E3
3.481791001E2,1.005650208E3
3.482042014E2,1.005653259E3
3.482293030E2,1.005686707E3
3.482544066E2,1.005705017E3
3.482795083E2,1.005686707E3
3.483045977E2,1.005683655E3
3.483297005E2,1.005708069E3
3.483548033E2,1.005720276E3
3.483799063E2,1.005701965E3
3.484050116E2,1.005683655E3
3.484301267E2,1.005686707E3
3.484552296E2,1.005698914E3
3.484803340E2,1.005695862E3
3.485054349E2,1.005674500E3
3.485305233E2,1.005665344E3
3.485556336E2,1.005701965E3
3.485807263E2,1.005735535E3
3.486058306E2,1.005720276E3
3.486309334E2,1.005689758E3
3.486560493E2,1.005692810E3
3.486811535E2,1.005701965E3
3.487062397E2,1.005686462E3
3.487313595E2,1.005680359E3
3.487564607E2,1.005695618E3
3.487815622E2,1.005692566E3
3.488066483E2,1.005671204E3
3.488317499E2,1.005680359E3
3.488568533E2,1.005698669E3
3.488819560E2,1.005695618E3
3.489070704E2,1.005671204E3
3.489321561E2,1.005671204E3
3.489572573E2,1.005692566E3
3.489823584E2,1.005713928E3
3.490074603E2,1.005701721E3
3.490325625E2,1.005683411E3
3.490576646E2,1.005695618E3
3.490827646E2,1.005707825E3
3.491078650E2,1.005695618E3
3.491329666E2,1.005686462E3
3.491580691E2,1.005698669E3
3.491831835E2,1.005683411E3
3.492082721E2,1.005658997E3
3.492333920E2,1.005674255E3
3.492584933E2,1.005707825E3
3.492835978E2,1.005704773E3
3.493087029E2,1.005695618E3
3.493337875E2,1.005689514E3
3.493588883E2,1.005671204E3
3.493839943E2,1.005671204E3
3.494090964E2,1.005677307E3
3.494342139E2,1.005662048E3
3.494593164E2,1.005643738E3
3.494844019E2,1.005658997E3
3.495095181E2,1.005701721E3
3.495346205E2,1.005716980E3
3.495597332E2,1.005686462E3
3.495848101E2,1.005652893E3
3.496099099E2,1.005655945E3
3.496350134E2,1.005695618E3
3.496601309E2,1.005719910E3
3.496852346E2,1.005710754E3
3.497103367E2,1.005698547E3
3.497354385E2,1.005692444E3
3.497605418E2,1.005689392E3
3.497856448E2,1.005701599E3
3.498107314E2,1.005719910E3
3.498358344E2,1.005726013E3
3.498609360E2,1.005716858E3
3.498860378E2,1.005710754E3
3.499111543E2,1.005707703E3
3.499362401E2,1.005692444E3
3.499613565E2,1.005677185E3
3.499864574E2,1.005686340E3
3.500115567E2,1.005701599E3
3.500366607E2,1.005680237E3
3.500617636E2,1.005640564E3
3.500868504E2,1.005652771E3
3.501119519E2,1.005701599E3
3.501370545E2,1.005701599E3
3.501621604E2,1.005668030E3
3.501872763E2,1.005655823E3
3.502123784E2,1.005686340E3
3.502374815E2,1.005695496E3
3.502625849E2,1.005671082E3
3.502876931E2,1.005664978E3
3.503127940E2,1.005677185E3
3.503379044E2,1.005689392E3
3.503629938E2,1.005686340E3
3.503880895E2,1.005677185E3
3.504131898E2,1.005677185E3
3.504382921E2,1.005689392E3
3.504634103E2,1.005698547E3
3.504885136E2,1.005692444E3
3.505136148E2,1.005689392E3
3.505387157E2,1.005704651E3
3.505638153E2,1.005722961E3
3.505889130E2,1.005716858E3
3.506140205E2,1.005710754E3
3.506391037E2,1.005704651E3
3.506642058E2,1.005695496E3
3.506893087E2,1.005692444E3
3.507144256E2,1.005683289E3
3.507395274E2,1.005674133E3
3.507646209E2,1.005692444E3
3.507897309E2,1.005713806E3
3.508148329E2,1.005710754E3
3.508399340E2,1.005680237E3
3.508650395E2,1.005674133E3
3.508901229E2,1.005686340E3
3.509152265E2,1.005689392E3
3.509403265E2,1.005677185E3
3.509654454E2,1.005674133E3
3.509905463E2,1.005683289E3
3.510156475E2,1.005680237E3
3.510407493E2,1.005668030E3
3.510658525E2,1.005683289E3
3.510909557E2,1.005713562E3
3.511160562E2,1.005701355E3
3.511411530E2,1.005658630E3
3.511662457E2,1.005649475E3
3.511913500E2,1.005676941E3
3.512164539E2,1.005707458E3
3.512415728E2,1.005716614E3
3.512666765E2,1.005704407E3
3.512917793E2,1.005689148E3
3.513168769E2,1.005707458E3
3.513419890E2,1.005725769E3
3.513670911E2,1.005719666E3
3.513921917E2,1.005704407E3
3.514172847E2,1.005716614E3
3.514423849E2,1.005728821E3
3.514674865E2,1.005719666E3
3.514926044E2,1.005704407E3
3.515177077E2,1.005686096E3
3.515428099E2,1.005683044E3
3.515679008E2,1.005713684E3
3.515930014E2,1.005741150E3
3.516181037E2,1.005704529E3
3.516432043E2,1.005658752E3
3.516683081E2,1.005667908E3
3.516934104E2,1.005707581E3
3.517185119E2,1.005710632E3
3.517436152E2,1.005701477E3
3.517687372E2,1.005698425E3
3.517938367E2,1.005695374E3
3.518189386E2,1.005686218E3
3.518440397E2,1.005686218E3
3.518691414E2,1.005695374E3
3.518942313E2,1.005698425E3
3.519193414E2,1.005695374E3
3.519444363E2,1.005686218E3
3.519695453E2,1.005692322E3
3.519946561E2,1.005698425E3
3.520197601E2,1.005704529E3
3.520448472E2,1.005698303E3
3.520699673E2,1.005676941E3
3.520950700E2,1.005646423E3
3.521201723E2,1.005658630E3
3.521452826E2,1.005707458E3
3.521703612E2,1.005716614E3
3.521954658E2,1.005679993E3
3.522205682E2,1.005676941E3
3.522456711E2,1.005716614E3
3.522707734E2,1.005722717E3
3.522958910E2,1.005692200E3
3.523209965E2,1.005701355E3
3.523460981E2,1.005725769E3
3.523712014E2,1.005710510E3
3.523963038E2,1.005673889E3
3.524213929E2,1.005661682E3
3.524464964E2,1.005670837E3
3.524715962E2,1.005683044E3
3.524966925E2,1.005701355E3
3.525217993E2,1.005707458E3
3.525469021E2,1.005695251E3
3.525720183E2,1.005667786E3
3.525971186E2,1.005670837E3
3.526222214E2,1.005695251E3
3.526473227E2,1.005698303E3
3.526724126E2,1.005695251E3
3.526975147E2,1.005707458E3
3.527226175E2,1.005701355E3
3.527477331E2,1.005667786E3
3.527728345E2,1.005649475E3
3.527979371E2,1.005676941E3
3.528230354E2,1.005698303E3
3.528481236E2,1.005692200E3
3.528732419E2,1.005695251E3
3.528983249E2,1.005704407E3
3.529234521E2,1.005704407E3
3.529485293E2,1.005710510E3
3.529736317E2,1.005698303E3
3.529987315E2,1.005679993E3
3.530238492E2,1.005679993E3
3.530489517E2,1.005683044E3
3.530740553E2,1.005683044E3
3.530991561E2,1.005683044E3
3.531242443E2,1.005710510E3
3.531493612E2,1.005728821E3
3.531744654E2,1.005722717E3
3.531995706E2,1.005704407E3
3.532246537E2,1.005689148E3
3.532497556E2,1.005676941E3
3.532748589E2,1.005661682E3
3.532999760E2,1.005670837E3
3.533250563E2,1.005698303E3
3.533501809E2,1.005707458E3
3.533752835E2,1.005701355E3
3.534003874E2,1.005707458E3
3.534254885E2,1.005698303E3
3.534505940E2,1.005683044E3
3.534756798E2,1.005689026E3
3.535007820E2,1.005710388E3
3.535258970E2,1.005701233E3
3.535509994E2,1.005685974E3
3.535760995E2,1.005698181E3
3.536012032E2,1.005719543E3
3.536263056E2,1.005719543E3
3.536514079E2,1.005719543E3
3.536765101E2,1.005725647E3
3.537016119E2,1.005695129E3
3.537267005E2,1.005627991E3
3.537517994E2,1.005600525E3
3.537768983E2,1.005649353E3
3.538020151E2,1.005692078E3
3.538271151E2,1.005682922E3
3.538522149E2,1.005661560E3
3.538773162E2,1.005664612E3
3.539024192E2,1.005658508E3
3.539275220E2,1.005643250E3
3.539526236E2,1.005640198E3
3.539777246E2,1.005637146E3
3.540028124E2,1.005631042E3
3.540279149E2,1.005631042E3
3.540530298E2,1.005627991E3
3.540781166E2,1.005618835E3
3.541032336E2,1.005637146E3
3.541283194E2,1.005667664E3
3.541534372E2,1.005673767E3
3.541785396E2,1.005670715E3
3.542036425E2,1.005685974E3
3.542287461E2,1.005704285E3
3.542538332E2,1.005695129E3
3.542789341E2,1.005664612E3
3.543040367E2,1.005597473E3
3.543291378E2,1.005527283E3
3.543542541E2,1.005502869E3
3.543793561E2,1.005527283E3
3.544044567E2,1.005563904E3
3.544295425E2,1.005603699E3
3.544546605E2,1.005661682E3
3.544797646E2,1.005695251E3
3.545048533E2,1.005707458E3
3.545299498E2,1.005719666E3
3.545550520E2,1.005716614E3
3.545801682E2,1.005707458E3
3.546052523E2,1.005707458E3
3.546303689E2,1.005716614E3
3.546554699E2,1.005704407E3
3.546805703E2,1.005673889E3
3.547056757E2,1.005670837E3
3.547307525E2,1.005695251E3
3.547558764E2,1.005707458E3
3.547809655E2,1.005716614E3
3.548060684E2,1.005716614E3
3.548311715E2,1.005707458E3
3.548562733E2,1.005695251E3
3.548813943E2,1.005683044E3
3.549064800E2,1.005676697E3
3.549315982E2,1.005682800E3
3.549567011E2,1.005698059E3
3.549818136E2,1.005713318E3
3.550068998E2,1.005707214E3
3.550319944E2,1.005670593E3
3.550570949E2,1.005661438E3
3.550821968E2,1.005682800E3
3.551073130E2,1.005682800E3
3.551324159E2,1.005652283E3
3.551575171E2,1.005652283E3
3.551826036E2,1.005685852E3
3.552077040E2,1.005679749E3
3.552328050E2,1.005643127E3
3.552579173E2,1.005643127E3
3.552830069E2,1.005688904E3
3.553081091E2,1.005691956E3
3.553332255E2,1.005661438E3
3.553583105E2,1.005655334E3
3.553834278E2,1.005670593E3
3.554085292E2,1.005664490E3
3.554336317E2,1.005667542E3
3.554587329E2,1.005688904E3
3.554838179E2,1.005691956E3
3.555089353E2,1.005670593E3
3.555340298E2,1.005679749E3
3.555591221E2,1.005679749E3
3.555842213E2,1.005655334E3
3.556093376E2,1.005667542E3
3.556344398E2,1.005695007E3
3.556595432E2,1.005691956E3
3.556846470E2,1.005676697E3
3.557097486E2,1.005670593E3
3.557348529E2,1.005652283E3
3.557599546E2,1.005643127E3
3.557850533E2,1.005673645E3
3.558101433E2,1.005688904E3
3.558352495E2,1.005658386E3
3.558603502E2,1.005655212E3
3.558854675E2,1.005691833E3
3.559105719E2,1.005710144E3
3.559356745E2,1.005713196E3
3.559607616E2,1.005710144E3
3.559858618E2,1.005697937E3
3.560109635E2,1.005691833E3
3.560360791E2,1.005700989E3
3.560611629E2,1.005704041E3
3.560862627E2,1.005697937E3
3.561113612E2,1.005691833E3
3.561364775E2,1.005685730E3
3.561615790E2,1.005667419E3
3.561866805E2,1.005658264E3
3.562117816E2,1.005664368E3
3.562368838E2,1.005676575E3
3.562619872E2,1.005673523E3
3.562870898E2,1.005667419E3
3.563121794E2,1.005670471E3
3.563372793E2,1.005670471E3
3.563623811E2,1.005664368E3
3.563874970E2,1.005679626E3
3.564126006E2,1.005713196E3
3.564377002E2,1.005716248E3
3.564628040E2,1.005664368E3
3.564879057E2,1.005627747E3
3.565130099E2,1.005646057E3
3.565381083E2,1.005670471E3
3.565632093E2,1.005682678E3
3.565882967E2,1.005694885E3
3.566133978E2,1.005707092E3
3.566385229E2,1.005713196E3
3.566636188E2,1.005700989E3
3.566887212E2,1.005664368E3
3.567138246E2,1.005636902E3
3.567389274E2,1.005652161E3
3.567640160E2,1.005694885E3
3.567891343E2,1.005710144E3
3.568142238E2,1.005710266E3
3.568393260E2,1.005698059E3
3.568644273E2,1.005676697E3
3.568895300E2,1.005679749E3
3.569146341E2,1.005707214E3
3.569397548E2,1.005701111E3
3.569648575E2,1.005667542E3
3.569899575E2,1.005661438E3
3.570150605E2,1.005676697E3
3.570401643E2,1.005667542E3
3.570652661E2,1.005643127E3
3.570903598E2,1.005649231E3
3.571154536E2,1.005691956E3
3.571405543E2,1.005710266E3
3.571656527E2,1.005698059E3
3.571907750E2,1.005704163E3
3.572158752E2,1.005710266E3
3.572409791E2,1.005688904E3
3.572660810E2,1.005673645E3
3.572911762E2,1.005682678E3
3.573162850E2,1.005685730E3
3.573413825E2,1.005667419E3
3.573664722E2,1.005667419E3
3.573915745E2,1.005682678E3
3.574166765E2,1.005685730E3
3.574417940E2,1.005685730E3
3.574668962E2,1.005679626E3
3.574920027E2,1.005673523E3
3.575170997E2,1.005679626E3
3.575422021E2,1.005679626E3
3.575673050E2,1.005664368E3
3.575923972E2,1.005661316E3
3.576174969E2,1.005661316E3
3.576425996E2,1.005649109E3
3.576677037E2,1.005649109E3
3.576928193E2,1.005676575E3
3.577179229E2,1.005676575E3
3.577430249E2,1.005652161E3
3.577681117E2,1.005649109E3
3.577932283E2,1.005649109E3
3.578183155E2,1.005652161E3
3.578434332E2,1.005679626E3
3.578685129E2,1.005716248E3
3.578936189E2,1.005713196E3
3.579187186E2,1.005691833E3
3.579438164E2,1.005707092E3
3.579689196E2,1.005725403E3
3.579940314E2,1.005704041E3
3.580191381E2,1.005664368E3
3.580442309E2,1.005655212E3
3.580693150E2,1.005673523E3
3.580944307E2,1.005691833E3
3.581195169E2,1.005694885E3
3.581446188E2,1.005682678E3
3.581697215E2,1.005658264E3
3.581948252E2,1.005649109E3
3.582199411E2,1.005667419E3
3.582450442E2,1.005694885E3
3.582701475E2,1.005704041E3
3.582952378E2,1.005676575E3
3.583203403E2,1.005670471E3
3.583454570E2,1.005679626E3
3.583705517E2,1.005670471E3
3.583956520E2,1.005636902E3
3.584207487E2,1.005633850E3
3.584458501E2,1.005676575E3
3.584709692E2,1.005694885E3
3.584960719E2,1.005670471E3
3.585211751E2,1.005676575E3
3.585462763E2,1.005697937E3
3.585713868E2,1.005691833E3
3.585964820E2,1.005682678E3
3.586215838E2,1.005670471E3
3.586466704E2,1.005679626E3
3.586717723E2,1.005697937E3
3.586968771E2,1.005700989E3
3.587219955E2,1.005670593E3
3.587470808E2,1.005652283E3
3.587721830E2,1.005670593E3
3.587972871E2,1.005685852E3
3.588224039E2,1.005673645E3
3.588475054E2,1.005658386E3
3.588726103E2,1.005661438E3
3.588976979E2,1.005673645E3
3.589228004E2,1.005685852E3
3.589479031E2,1.005698059E3
3.589730194E2,1.005695007E3
3.589981096E2,1.005682800E3
3.590232268E2,1.005673645E3
3.590483151E2,1.005682800E3
3.590734350E2,1.005676697E3
3.590985399E2,1.005664490E3
3.591236442E2,1.005661438E3
3.591487327E2,1.005661438E3
3.591738369E2,1.005637024E3
3.591989396E2,1.005643005E3
3.592240571E2,1.005691833E3
3.592491612E2,1.005713196E3
3.592742643E2,1.005694885E3
3.592993672E2,1.005691833E3
3.593244709E2,1.005688782E3
3.593495758E2,1.005667419E3
3.593746776E2,1.005661316E3
3.593997812E2,1.005682678E3
3.594248698E2,1.005682678E3
3.594499718E2,1.005664368E3
3.594750760E2,1.005667419E3
3.595001804E2,1.005667419E3
3.595252839E2,1.005664368E3
3.595503859E2,1.005682678E3
3.595754900E2,1.005685730E3
3.596006086E2,1.005670471E3
3.596257103E2,1.005667419E3
3.596508117E2,1.005670471E3
3.596759100E2,1.005652161E3
3.597010014E2,1.005639954E3
3.597261013E2,1.005649109E3
3.597512187E2,1.005658264E3
3.597763212E2,1.005658264E3
3.598014086E2,1.005661316E3
3.598265258E2,1.005676575E3
3.598516263E2,1.005691833E3
3.598767287E2,1.005707092E3
3.599018309E2,1.005707092E3
3.599269165E2,1.005697937E3
3.599520209E2,1.005682678E3
3.599771255E2,1.005673523E3
3.600022302E2,1.005685730E3
3.600273494E2,1.005704041E3
3.600524511E2,1.005704041E3
3.600775539E2,1.005679626E3
3.601026588E2,1.005658264E3
3.601277608E2,1.005643005E3
3.601528625E2,1.005645874E3
3.601779581E2,1.005667236E3
3.602030652E2,1.005700806E3
3.602281711E2,1.005728271E3
3.602532593E2,1.005722168E3
3.602783618E2,1.005706909E3
3.603034805E2,1.005694702E3
3.603285832E2,1.005679443E3
3.603536859E2,1.005661133E3
3.603787900E2,1.005682495E3
3.604038924E2,1.005709961E3
3.604289964E2,1.005694702E3
3.604540812E2,1.005667236E3
3.604791872E2,1.005673340E3
3.605042917E2,1.005691650E3
3.605294077E2,1.005670288E3
3.605545124E2,1.005658081E3
3.605796160E2,1.005667236E3
3.606047195E2,1.005688599E3
3.606298232E2,1.005703857E3
3.606549250E2,1.005697754E3
3.606800262E2,1.005682495E3
3.607051138E2,1.005682495E3
3.607302141E2,1.005694702E3
3.607553186E2,1.005697754E3
3.607804212E2,1.005685547E3
3.608055372E2,1.005682495E3
3.608306402E2,1.005688599E3
3.608557429E2,1.005691650E3
3.608808468E2,1.005688599E3
3.609059485E2,1.005682495E3
3.609310507E2,1.005691650E3
3.609561396E2,1.005703857E3
3.609812426E2,1.005685547E3
3.610063469E2,1.005645874E3
3.610314503E2,1.005639771E3
3.610565608E2,1.005664185E3
3.610816688E2,1.005691650E3
3.611067723E2,1.005679626E3
3.611318608E2,1.005664368E3
3.611569783E2,1.005661316E3
3.611820833E2,1.005667419E3
